name	hash	compiles	blocker_category	blocker	equiv	equiv_detail
Darklang.Stdlib.List.flatten	d630f5b4644e2b2e9b68efb0e9e2516180cc306dea50ea8ba92fcc424b9e613d	yes		93008 bytes	match	match
Darklang.PrettyPrinter.RuntimeTypes.nameResolutionError	d63158470eb44aa3ab27e12e77c374b2dfe95babe793be04da205ee7343e8d47	yes		784 bytes	match	match
Darklang.WIP.AI.Anthropic.Chat.Request.thinkingToJson	d64fcb69fd9940e2ec6d58572e38c758c31c1a3a625f13d439c51959b0e4b272	yes		28768 bytes	ierr	ierr|[Function (Package (Hash "d64fcb69fd9940e2ec6d58572e38c758c31c1a3a625f13d439c51959b0e4b272"))]
Darklang.WIP.AI.OpenAI.WebSearch.domainFiltersToJson	d668aea42c8611d035187ccdc973592f46e48bb83eb29869d2325f1c950df2b3	yes		48208 bytes	match	match
Darklang.Stdlib.Int.fromInt16	d66e0ee32877a4232de42b71b332b7a9f37f9333160af7993ad61720267b3734	yes		39080 bytes	match	match
Darklang.Matter.searchCount	d6772a5ce614bbb19a8fd2f1a6ee24b295df6bcfa94a08d9546cfbe8b475782e	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.Stdlib.UInt16.sqrt	d688d92de2a4ee7adca1f8dc3964d2b31f5602aefbb186010ebe7d4b41da2fb9	no	builtin not routed	unsupported-builtin: uint16Sqrt_v0		
Darklang.Cli.PropagateCmd.applyPin	d6991b0af7cf08c1c83df413eb1543668e1dc38a4ff87036dff35016f4de310f	no	builtin not routed	unsupported-builtin: dateTimeToString_v0		
Darklang.Cli.Apps.Registry.catalog	d699bdf5b28edf86b892e5f3b0ee382facc5b12e3e55d703c042ac5f7a9764d5	no	builtin not routed	unsupported-builtin: pmEvaluateValue_v0		
Darklang.Stdlib.Html.aside	d6a45e782956cda04165ecfab1167eedc070b8fd65359f4d6aa5f4f000f94105	yes		1048 bytes	ierr	ierr|[]
Darklang.Cli.Workbench.homeRowIsCurrentBranch	d6d42e0df31c764d55defe1ce5eb1fec9df554deb5c06c00622a0576052a0617	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.Stdlib.Int64.multiply	d6e3c48d0a6648d552c73c2b1b62f4c63bac69f3844cad9050493577b7d1defa	yes		608 bytes	match	match
Darklang.Stdlib.HttpClient.stream	d6ecec7169b4515ffc41f4e26e6164b362466fb34b2976c6cff2bcb4072c736b	no	unsupported-type	unsupported-type: TStream		
Darklang.Stdlib.String.base64UrlEncode	d701d913e434c7ccd85dab4ef7315ce0db43da0bfaad3d7e20db58d4ec9db0b3	yes		106928 bytes	match	match
Darklang.Stdlib.Cli.Posix.OpenFlags.flag	d703a0de6d8204ff5383495fb9ceeae9e2021f8ee3326243ea5ebd62bf3fb6c2	yes		37360 bytes	ierr	ierr|[]
Darklang.Cli.Packages.Nav.navTo	d70d25a4da4f7884f1e1a028619eda485fd6c361836cb2f79eed66119abd5bc2	yes		65048 bytes	noargs	noargs|TCustomType ({ originalName = ["AppState"] resolved = Ok { name = Package (Hash "66b13d6508c6716ee1851226d1a0c169f4bac2a6b43a85a9a80af5d7d19a1629") location = Some { owner = "Darklang" modules = ["Cli"] name = "AppState" } } }, []), TCustomType ({ originalName = ["PackageLocation"] resolved = Ok { name = Package (Hash "278a206b23643f7026359fc7fde117097eb47bdb6d3f0c1fed8177c36ae0e733") location = Some { owner = "Darklang" modules = ["Cli"; "Packages"] name = "PackageLocation" } } }, [])
Darklang.Cli.Workbench.renderDiffLines	d715344eb780f10bb50787be8e281d3b25f035119efb56a1ddd27170446bc1f0	no	builtin routed, return type unmarshalable	unsupported-builtin: parserParseToWrittenTypes: T.07382e181d7d13690ef13b4f95f2ba8b07e7140332ce2af981d7a7296ba64e99: T.630e8cc6e7bed1a47eac5add8a5cdc1c2f3e5cf41ed220a258710f29669f4554: T.53a59a7e8a6a4e670834cb26ca70aa8475fc401aa447e2e85f32d434fd98f5f9: T.3cf6af515e205f67127fd5725bca0dd4f0b1e07ce234acd3d490c826d613cf8e: T.72db9e5ad59e416e141cfee8075f6b27cd44a2b11e315a508951411a667339f4: unmarshalable-return: TInt128		
Darklang.Cli.Apps.Registry.available	d718aa5ba721dab155139ccb948a483b0b155fd78599d6a2f68b86a81ade591e	yes		7952 bytes	match	match
Darklang.Stdlib.Html.summary	d71ab8c00483d8d0b3550aa7702cbe3b70636efc42ba62767c39c1d0abd69bb4	yes		1048 bytes	ierr	ierr|[]
Darklang.Cli.Tests.testReplCapturesRealValues	d73147c5393062a2bcb33934357ff0e2c4396d2feac097db8fd953b8ed0d9272	no	builtin not routed	unsupported-builtin: reflect_v0		
Darklang.Cli.Workbench.refreshScmStatus	d73b96160a7d68c1e5f9a9f4f16a43466c7e72ba3a7077e7b5115662519b0c34	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.WIP.AI.Anthropic.Batch.parseRequestCounts	d75078d080fd725b1b872bd924a1ba4722af7868f5862d2fed8a47ac1f8ad328	yes		65336 bytes	match	match
Darklang.Cli.Packages.Deprecate.execute	d7a0e35b35d1891c0ccac1a5eade812ef9f55a778e31d17c35c754a9b3139af7	no	builtin not routed	unsupported-builtin: stringToList_v0		
Darklang.Stdlib.Cli.Process.runWithEnv	d7a60537681cc9b5352d1f072a7c73fa72384fb02b0930c95fad2205b9ef123c	yes		135232 bytes	ierr	ierr|[Function (Package (Hash "d7a60537681cc9b5352d1f072a7c73fa72384fb02b0930c95fad2205b9ef123c")); Function (Package (Hash "48f0575395285eabb0b2a0fc907f1a5b9e72bed5a14c7c22e902658fc6e4f484")); Function (Package (Hash "ef0caa58b37befc9ae43ea8bf3189fa73bef0d599ea0b3ca6d7be3ae09c74f62"))]
Darklang.WIP.AI.OpenAI.Responses.withReasoningEffort	d7a7b0f197330c7c5876f08be065684f8ccc775f8f56493ce8393179604ee3a1	yes		3848 bytes	match	match
Darklang.Cli.RelativeTime.ago	d7bd5700237beae8b9e060b3ae9983e60f0bad9ee8b3a150099181e5d59b8fb9	no	builtin not routed	unsupported-builtin: dateTimeToSeconds_v0		
Darklang.Cli.Packages.DB.setDBValue	d7c0e0f302d550c1b495e9232fb6db3b38605d540425ab4ceab7eb55a441cc24	no	builtin not routed	unsupported-builtin: cliEvaluateExpression_v0		
Darklang.Stdlib.Int.subtract	d7d771f71f3e04ef52a758aebbdef393e9b5f57d35f2dbba05bc09da1a58da3f	yes		39944 bytes	match	match
Darklang.Cli.Scripts.scriptFromRow	d7db126cd732597f19cb463fe86337e764962f9dd4d7f68400b918695f5e442e	yes		6040 bytes	noargs	noargs|TDict (TString, TCustomType ({ originalName = ["Stdlib"; "Sqlite"; "Value"] resolved = Ok { name = Package (Hash "41c352765ba7273fab25c56327f91a554550dc3db8e1417a6fcf2e4da5e586e7") location = Some { owner = "Darklang" modules = ["Stdlib"; "Sqlite"] name = "Value" } } }, []))
Darklang.Stdlib.Cli.Dir.delete	d7ef7ad7289d1ffee2709cec85b5a28d5a5d18326c8967cbbbcaa3fa9edf8b1c	yes		56296 bytes	ierr	ierr|[Function (Package (Hash "d7ef7ad7289d1ffee2709cec85b5a28d5a5d18326c8967cbbbcaa3fa9edf8b1c")); Function (Package (Hash "ae17b9e33ad0a0b31d6cf40730b66096d78e0e2e922ac9de876872b30baed30b"))]
Darklang.Stdlib.String.append	d7f7fb5f3c84aa4865e483d5fac139e65acc361ba8be874d804d681a2567ab92	yes		824 bytes	match	match
Darklang.Cli.Listing.withFooterSeeAlso	d7fb5bff3237da65f86fba862c80b6c7653e5175f6d151644521ee071d252c71	yes		63512 bytes	match	match
Darklang.PrettyPrinter.ModuleDeclaration.intoRootless	d81cbd9036313c447bfa9883b29d1eeb2684974b97b7b548d6ebff8fc79f64c3	yes		43904 bytes	noargs	noargs|TList (TCustomType ({ originalName = ["Module"] resolved = Ok { name = Package (Hash "aaacfdbec0724a0c77a7be23df6933c2b6e3b06a695e444035912abd6c9ec9ab") location = Some { owner = "Darklang" modules = ["PrettyPrinter"; "ModuleDeclaration"] name = "Module" } } }, [])), TString, TFn ({ head = TCustomType ({ originalName = ["Module"] resolved = Ok { name = Package (Hash "aaacfdbec0724a0c77a7be23df6933c2b6e3b06a695e444035912abd6c9ec9ab") location = Some { owner = "Darklang" modules = ["PrettyPrinter"; "ModuleDeclaration"] name = "Module" } } }, []) tail = [] }, TCustomType ({ originalName = ["Module"] resolved = Ok { name = Package (Hash "aaacfdbec0724a0c77a7be23df6933c2b6e3b06a695e444035912abd6c9ec9ab") location = Some { owner = "Darklang" modules = ["PrettyPrinter"; "ModuleDeclaration"] name = "Module" } } }, []))
Darklang.Stdlib.Math.acos	d85113d4db722c5bf2cab23583711a2b5fbad1c6d7ad71413d89c4b2e494ee9b	no	builtin not routed	unsupported-builtin: mathAcos_v0		
Darklang.Stdlib.Cli.Posix.unlink	d858c0ff2d9206fc13c3682a8d0bbfbf134b0e7f2ce11b6b37cadbc72582455d	yes		55144 bytes	ierr	ierr|[Function (Package (Hash "d858c0ff2d9206fc13c3682a8d0bbfbf134b0e7f2ce11b6b37cadbc72582455d"))]
Darklang.Matter.countQP	d871fbd2126bc7300eeec6d607932f8625f6a846b425440b0f3fe626c38b69f4	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.Cli.Tests.testWorkbenchEveryViewRenders	d89be050fa6b0a7aa7cb742bab5eee6b9fa732d6b76f7d0bff26d9dae3e3addf	no	unsupported-type	unsupported-type: Darklang.LanguageTools.RuntimeTypes.Option: generic type alias		
Darklang.Cli.PropagateCmd.executeJsonFor	d8b470888c3b353c8ce73d8a9130a987c29e5d50465ad193dc306f955d6efdbe	no	builtin not routed	unsupported-builtin: stringToList_v0		
Darklang.Stdlib.Cli.Unix.executeInDirectoryWithOutput	d8c1d8df027d772c898061f4f1904ed7dfda69695f28662afcd10127f84a4d7b	yes		57360 bytes	ierr	ierr|[Function (Package (Hash "d8c1d8df027d772c898061f4f1904ed7dfda69695f28662afcd10127f84a4d7b")); Function (Package (Hash "4418f63d8ba667391178c267346167ff63f0d0456c1bb84807287064c5fc68f6"))]
Darklang.Opml.attachAt	d8c5195d9203d1dac4c921b48f776d8be6fee5c08bcabe87152c0f226212a999	yes		42200 bytes	noargs	noargs|TList (TCustomType ({ originalName = ["Node"] resolved = Ok { name = Package (Hash "f61dc57c4d280ab92a82ee01456f336d71a495c47cddab38fe0793492d17e921") location = Some { owner = "Darklang" modules = ["Opml"] name = "Node" } } }, [])), TInt, TCustomType ({ originalName = ["Node"] resolved = Ok { name = Package (Hash "f61dc57c4d280ab92a82ee01456f336d71a495c47cddab38fe0793492d17e921") location = Some { owner = "Darklang" modules = ["Opml"] name = "Node" } } }, [])
Darklang.SCM.Branch.create	d8cc438de778302c4174f899aaf35fe2a8886cd4c855144657afd0449fad3139	no	builtin not routed	unsupported-builtin: scmResolveBranch_v0		
Darklang.PrettyPrinter.ProgramTypes.pipeExprDoc	d8e92c88b2de12adae194c7c227ef1c43e35388faca03650a9d3f3f75e39da15	no	builtin not routed	unsupported-builtin: int128ToString_v0		
Stachu.TinyLang.ws	d9115004b59b5de666a95910f878c57e28d71b379aa591ad3f0fbaf4c6528236	yes		53008 bytes	unprovable	unprovable|T.92f9b06263f70264fcc992d14d33b58588e038c336fa7c7b462f96ee6f709c61.run: TFunction ([TString], TSum ("T.01d67bf08fa37c36d07598cf4c492d5b657dadb59f903d73756b5463fd6ec7a1", [TString]))
Darklang.Stdlib.Result.toList	d92e5c135e821a57fc4cee737f9cd6d3856687ce14e34a8cdbc3129af4928168	yes		28624 bytes	unprovable	unprovable|TVar "t"
Darklang.Cli.Scripts.execute	d93cd993c120c66c7a88374fa284fb8bd1c78b7ee97fd79b60ab61f6bb85b760	no	builtin not routed	unsupported-builtin: cliParseAndExecuteScript_v0		
Darklang.Cli.Config.execute	d93d484e6c5ceec3f546f3ff72769958597513dc0d136dd0355db5fcc396b3b7	no	builtin not routed	unsupported-builtin: jsonParse_v0		
Darklang.LLM.Providers.Anthropic.buildExtendedRequest	d93d9cf9a19f9d488a8104b9c941314a1b5dcf89cb6927ab276741f1cd68403f	no	compiler: ANF	ANF conversion error: Nested pattern in list element not yet supported		
Darklang.SCM.PackageOps.draftOpIds	d94b4c2e7c04eae2dfb985e3c17ff8fff238b4f8f4fc94114cdfe5eafc5bc126	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.LLM.Tools.FileSystem.handleRead	d95083f990a81d44c3a2aba7f74ae514c5d115a0287fda631d1b86aeb7c84652	yes		149296 bytes	match	match
Darklang.SCM.Constraints.ackedIds	d95e536f6968a00cafab93f106b5d3a7c8c00b01f15459b6758115bfeb0f50f6	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.Stdlib.UInt64.fromInt8	d972133aef8c2b00938d04945e173c55a76659200ee8d9356d08b22f90be3183	yes		45144 bytes	match	match
Darklang.Cli.Outliner.Export.toOpml	d981218e8792664f0422f3f3bad30649a97a0b4d7da561071400906f2456757b	no	compiler: type error	fn.6c2a7c6bfa8a45986fdd88fe683c2485ff7ac5054bf4dba42b2544a3a5daae32's return value expects List<String>, but got List<t> (List<t>)		
Darklang.Stdlib.Blob.toString	d9921aa46a7d6e8d2c91a62cd9bdef28f174a621ca37a5293370d35d94f4f09c	yes		72672 bytes	match	match
Darklang.Cli.Help.execute	d99420086adc246785f65af0743ea93061a473f78c9cd6a7d567ed9000a94065	no	unsupported-type	unsupported-type: Darklang.LanguageTools.RuntimeTypes.Option: generic type alias		
Darklang.WIP.AI.Anthropic.Tools.webFetchToolWithBlockedDomains	d99cc71c224cb91f5780ce0d6b8ce603832e1f80c92cd22ad40c206f2c68b2b2	yes		1680 bytes	match	match
Darklang.Stdlib.UInt32.bitwiseAnd	d99e6327389645b945f5f629d1e0aa4e45133aa0f378458cde5ad131c0bcbb71	yes		608 bytes	match	match
Darklang.LLM.Examples.Basics.fast	d9ac30ca1adc6a60d9a1f0006a9a5e9cae723206d749631669b488a1327abec1	no	compiler: ANF	ANF conversion error: Nested pattern in list element not yet supported		
Darklang.Stdlib.Cli.Tui.TerminalSupport.current	d9b8224e80875896a6fc2ed1ddc928977df95d6d5e84be09b64746b0af539771	yes		59160 bytes	match	match
Darklang.WIP.AI.OpenAI.Audio.Translations.parseResponse	d9d2fa8629f2ce100ef04f938d31e596efa11fd4eaea551778cf37bf50bd5775	no	other	x86-64 code generation error: Unresolved virtual float register f3716 in x86-64 codegen		
Darklang.LanguageTools.LspServer.HoverInformation.collectInfixFnNameHoverInfoAtPos	d9dd2d2e6ca548351d8b83bc63232dc4b27e53f8ef9ee8fb731ebe647e980830	no	builtin not routed	unsupported-builtin: int128ToString_v0		
Darklang.Stdlib.String.toBytes	d9dfa33d10dd18282913093a8a125efe10f35c6abf49f4d8f2c9575f1af47a28	yes		111528 bytes	match	match
Darklang.Stdlib.Char.isLowercase	d9e94bcd7b2ef1f61703a5993a235e43c3f6646b3068af9359bf6cb0c35dce7f	no	compiler: type error	Type mismatch in function fn.79bced6082b96e3a07ad0089ff9e51661cf63cb673b0ac91e84e23ad477237ce body: expected Char, got String		
Darklang.Cli.Packages.Value.execute	d9eac80951433217ab88dbfc41505f0cf29a7fd23621a8d51c851f7867dc60ab	no	builtin routed, return type unmarshalable	unsupported-builtin: parserParseToWrittenTypes: T.07382e181d7d13690ef13b4f95f2ba8b07e7140332ce2af981d7a7296ba64e99: T.630e8cc6e7bed1a47eac5add8a5cdc1c2f3e5cf41ed220a258710f29669f4554: T.53a59a7e8a6a4e670834cb26ca70aa8475fc401aa447e2e85f32d434fd98f5f9: T.3cf6af515e205f67127fd5725bca0dd4f0b1e07ce234acd3d490c826d613cf8e: T.72db9e5ad59e416e141cfee8075f6b27cd44a2b11e315a508951411a667339f4: unmarshalable-return: TInt128		
Darklang.Cli.Workbench.reloadItems	da02e2cc21756a20a8c0bd621f4cafbe6fccd5b87fc104db59afab3f3122871c	no	builtin routed, return type unmarshalable	unsupported-builtin: pmSearch: T.751f8f7eebb10ce34c92278e99a9686bc43a476a448f467eeed11d0042d1eb44: T.0cc514f99b65b8c6ca917880ae86966ad4fcfd256d59940fa9eb606317a3357a: T.51d1c6d465118e886efbf45f4a6abaa1282b52fc159df96cea2976cec73676ea: unmarshalable-return: TInt128		
Darklang.Stdlib.Int32.negate	da180aea926727fad1333507a76f5b3c026ed0ba4fc3ed34f6690e1426f41a58	yes		600 bytes	match	match
Darklang.LanguageServerProtocol.parseIncomingMessage	da20d22b3f0328e8400f14fe06af2dae017926f8ad678779a5b6db4af72a0ff5	no	unsupported-type	unsupported-type: Darklang.LanguageServerProtocol.DocumentSync.TextDocument.DidOpenTextDocumentNotification.DidOpenTextDocumentParams.DidOpenTextDocumentParams: not in the type closure		
Darklang.Cli.Sync.executeImport	da229d5c5cd422b22b0eeb4503bda6825c9b3c2a80d3d3792bbce570e9560740	no	unsupported-type	unsupported-type: Darklang.SCM.Wire.SyncBundleVersionProbe: not in the type closure		
Darklang.LLM.Providers.OpenAI.customConfig	da27a7fbbbc1bffeb2ad7ce09b7d8c51b9592d2ee8a76ad1ab0cc32ae69b9cf0	yes		816 bytes	match	match
Darklang.Stdlib.Sqlite.execBatch	da621c4895c31347d10b263edfba24480f1c539f7a5efbc3746abc4e9a6bf617	yes		134208 bytes	ierr	ierr|[]
Darklang.ModelContextProtocol.LogMessageNotification.toJson	da65514b45974d3bcbda5395b929d1f1ca124f8c716e42a6b6da454caecf7ab4	yes		8296 bytes	match	match
Darklang.Cli.Scripts.complete	da6d0d54cc6057ab99ff946dd946014dd3b7a518467d619ee21bcbd817f45540	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.Cli.Outliner.App.view	da7173e5f0fc865436ba3b3154bd755a7f16ff013c8e7584e8e8e4ae1df861c3	no	builtin not routed	unsupported-builtin: listSortBy_v0		
Darklang.ModelContextProtocol.LifeCycle.InitializeRequest.toJson	da7dbf3b2319c8fee36f5019eb6dfd89187bc74aa38c1dbc588c00d236ef5041	yes		63384 bytes	ierr	ierr|[Function (Package (Hash "da7dbf3b2319c8fee36f5019eb6dfd89187bc74aa38c1dbc588c00d236ef5041"))]
Darklang.SCM.Branches.uncommittedOpIds	da8261a4d1c488a19264a2b102c0d08f88b65573625b20c2a7abf46eadd3d811	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.Cli.Workbench.commitChangeLines	da98b1e6f14da88816e516ccd72f31e1299ffff894254cff8c3555afb750213e	no	builtin routed, return type unmarshalable	unsupported-builtin: scmGetCommitNamedOps: T.c5d23318efdf091d000c85b6fec0825d7c5166a39ec156877bb8f3cafe86bce0: T.ba279c227b51e5fee8ba5c11be7861827b8c6a4ae8f8430407fb743d2e57ffe7: T.51d1c6d465118e886efbf45f4a6abaa1282b52fc159df96cea2976cec73676ea: unmarshalable-return: TInt128		
Darklang.WIP.AI.Anthropic.Content.blockMessageToJson	da98dd3e14a0f8da2ab52308d2cc038c3e4b144b29cec5736780bdd9d676fbac	yes		140304 bytes	crash	crash|1
Darklang.Test.definedPolyFn	daa5cb3f8c34762c3dac70550e56879e75ae2aa18b5556c307b19b90de31d645	yes		424 bytes	unprovable	unprovable|T.51819dc310a1258ed884b76d621e0e5198662d602c2c5e47f2b0d8ee6f644601.B: TVar "a"
Darklang.Test.polyFn	daa5cb3f8c34762c3dac70550e56879e75ae2aa18b5556c307b19b90de31d645	yes		424 bytes	unprovable	unprovable|T.51819dc310a1258ed884b76d621e0e5198662d602c2c5e47f2b0d8ee6f644601.B: TVar "a"
Darklang.PrettyPrinter.ProgramTypes.sourceFileAtWidth	daadd234444f41787473b3edd814048e6648cbf307828213cbece6c7e89dd72d	no	builtin not routed	unsupported-builtin: int128ToString_v0		
Darklang.Stdlib.String.padEndToWidth	dab9a4eed0528a2084f2e57f91fb4afcf5c79b99c42cab3f2c8cab56de6a2bf7	yes		38792 bytes	match	match
Darklang.Cli.Packages.Hash.help	dabf3888458de2b3cf3c450fe31936ab01a58059775b898de8edc7e44389feba	yes		25416 bytes	noargs	noargs|TCustomType ({ originalName = ["Cli"; "AppState"] resolved = Ok { name = Package (Hash "66b13d6508c6716ee1851226d1a0c169f4bac2a6b43a85a9a80af5d7d19a1629") location = Some { owner = "Darklang" modules = ["Cli"] name = "AppState" } } }, [])
Darklang.SCM.Propagation.explicitPolicyFor	dae235488557ef1913a819286e04e9ccba90747ef28c3c2b9b2ce74c3f46846f	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.SCM.Branch.toBranch	daf1795e87af5e5b5350a1b84a7b30425340c50d165c607236a4f7f685f7a299	yes		37736 bytes	noargs	noargs|TCustomType ({ originalName = ["SCM"; "Branches"; "BranchRow"] resolved = Ok { name = Package (Hash "2f7b60c7862e212ab5aba7b8e57014bf56b3880c77bfa0eb885363d1c4385d0e") location = Some { owner = "Darklang" modules = ["SCM"; "Branches"] name = "BranchRow" } } }, [])
Darklang.LanguageTools.LspServer.SemanticTokens.EncodeSemanticTokens.toLspFormat	db0435d08cbc815bc283e073ad0d3b0d7e011b7f22227256c80a4a1414a273d3	no	unsupported-type	unsupported-type: Darklang.LanguageTools.SemanticTokens.TokenType: not in the type closure		
Darklang.Cli.Tests.workbenchState	db0503f3062e2cbe3ee913bd7de4eae92866898fbaa4ccc05bafae2cb094b892	no	unsupported-type	unsupported-type: Darklang.SCM.Conflicts.Candidate: not in the type closure		
Darklang.Stdlib.UInt8.lessThan	db1db0292a1bb9916cf21a937062c7d2a5eb1f8fe0258bfe15f127329b8863a7	yes		512 bytes	match	match
Darklang.WIP.AI.Anthropic.Response.ApiError.toString	db24a91fbedde77cf9555e6b41b04ab2681fda7ece689a5e0103b8b73bd2386e	yes		6384 bytes	match	match
Darklang.Stdlib.UInt16.min	db5fec2d9ac74b2028411466c7c42f86bcb4592418899d1ae10a1e61e64ba6d7	yes		912 bytes	match	match
Darklang.WIP.AI.OpenAI.Audio.Transport.postBytes	db64bed7d7a03315c7999f07223e46bbd747d386fbf6774042affdd158751631	yes		178072 bytes	ierr	ierr|[Function (Package (Hash "db64bed7d7a03315c7999f07223e46bbd747d386fbf6774042affdd158751631")); Function (Package (Hash "dd1111780e3679db102c6e0c118804368a19de88fff3990c018070e155cbdd2a")); Function (Package (Hash "dc2c6f30499e790d516015edc4d3664ae806960bae0d11148e3bb2a3bfcd9e60"))]
Darklang.Stdlib.Cli.Fish.overwriteFishConfig	db67ce5c2044371423e5bd30af9827b1de58dbffc1c064cac6d7a4d4f271a146	yes		78920 bytes	ierr	ierr|[Function (Package (Hash "db67ce5c2044371423e5bd30af9827b1de58dbffc1c064cac6d7a4d4f271a146")); Function (Package (Hash "f1fc42463e8adbfd7124121375eaeeca5b9532e502c9cdc2f52b86303630d5e0"))]
Darklang.LanguageTools.LspServer.createErrorDiagnostic	db7e6e7d75af1524b1dd114fd7da54e63250b354a993521a2bb4cab14bfcc491	yes		68312 bytes	match	match
Darklang.Stdlib.Cli.FileSystem.isDirectoryAtPath	dba76c22e48f27f7b35e24814cfbf9e5a0e6643f0b95a957ed164b98c89fc1ba	yes		67968 bytes	ierr	ierr|[Function (Package (Hash "dba76c22e48f27f7b35e24814cfbf9e5a0e6643f0b95a957ed164b98c89fc1ba")); Function (Package (Hash "b0723c7f3e43302dffc825bbe05123ef5f3e09d1088b3129e5f329dca7063951"))]
Darklang.Cli.Status.statusJson	dba86675ac3b1650af7067519996db6d85f115fad03291e5065b72c3c417a3ea	no	builtin not routed	unsupported-builtin: sqliteQuery_v0		
Darklang.Cli.Packages.NavInteractive.performSearch	dbb73ed55245213622e5876557fd09a223dfe0e41913887a81509e1f1d540fdb	no	builtin routed, return type unmarshalable	unsupported-builtin: pmSearch: T.751f8f7eebb10ce34c92278e99a9686bc43a476a448f467eeed11d0042d1eb44: T.0cc514f99b65b8c6ca917880ae86966ad4fcfd256d59940fa9eb606317a3357a: T.51d1c6d465118e886efbf45f4a6abaa1282b52fc159df96cea2976cec73676ea: unmarshalable-return: TInt128		
Darklang.Stdlib.Float.multiply	dbbd0e5c660ebef432f737c7368676c58bc103498ea4fb661f5be9c9a602d517	yes		4944 bytes	match	match
